Address Number,Alpha Name,Contract Number,Fund ,Cst Ctr / Job,Obj Acct,2nd Item Number,Purchase Order Detail Line Number,Extended Price,Amount Received,Amount Open,Amount Vouchered,Voucher Line Number
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,$676.32 ,7
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,$541.19 ,7
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,$493.68 ,7
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,$925.65 ,7
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$1,355.95 ",7
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,$290.92 ,7
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$17,075.68 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$14,946.40 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$5,221.84 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$2,705.28 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$2,164.74 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$3,535.47 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$1,974.71 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$3,702.59 ",8
205055,SAI CONSULTING ENGINEERS INC,49804,,,,,,,,,"$3,052.07 ",8
293688,PENNSYLVANIA AFFILIATE OF SIDS ALLIANCE,49806,26010,  0129792110,58101,5113,1,"$2,000.00 ","$2,000.00 ",$0.00 ,,
293688,PENNSYLVANIA AFFILIATE OF SIDS ALLIANCE,49806,26010,  0129792110,58101,5113,2,"$2,000.00 ","$2,000.00 ",$0.00 ,,
293688,PENNSYLVANIA AFFILIATE OF SIDS ALLIANCE,49806,26010,  0129792110,58101,5113,3,"$1,500.00 ","$1,500.00 ",$0.00 ,,
293688,PENNSYLVANIA AFFILIATE OF SIDS ALLIANCE,49806,,,,,,,,,"$2,000.00 ",1
293688,PENNSYLVANIA AFFILIATE OF SIDS ALLIANCE,49806,,,,,,,,,"$2,000.00 ",2
293688,PENNSYLVANIA AFFILIATE OF SIDS ALLIANCE,49806,,,,,,,,,"$1,500.00 ",3
20470,"ANIMAL FRIENDS, INC.",49807,40011,  2826739810,53533,5291,1,"$50,000.00 ","$48,678.00 ","$1,322.00 ",,
20470,"ANIMAL FRIENDS, INC.",49807,11101,  2826739810,53533,5291,2,"$12,500.00 ","$6,735.00 ","$5,765.00 ",,
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,"$8,907.00 ",1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,"$2,480.00 ",1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,"$1,385.00 ",1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$435.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$410.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$245.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$435.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$280.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$150.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$200.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$90.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$65.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$190.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$455.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$160.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$450.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$130.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$205.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$280.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$265.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$205.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$100.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$190.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$155.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$60.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$200.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$65.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$275.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$275.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$120.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$90.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$100.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$85.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$125.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$175.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$120.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$275.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$280.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$210.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,"$1,590.00 ",1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$800.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$175.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$170.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$80.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$85.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$100.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$175.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$135.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$135.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$190.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$60.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$60.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$205.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$210.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$100.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$120.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$150.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$360.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$190.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$110.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$545.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$195.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$270.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$320.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$370.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$460.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$195.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$290.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$950.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$650.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,"$1,105.00 ",1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,"$1,410.00 ",1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$90.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$110.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$170.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$100.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$285.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$60.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$215.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$760.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$340.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$175.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$335.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$630.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$95.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$85.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$80.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$175.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$195.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$170.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$380.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$90.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$350.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$120.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$295.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$185.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$100.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$23.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$430.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$405.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$170.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$260.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$60.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$275.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$210.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$370.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$435.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$180.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$215.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$210.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$245.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$305.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$90.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$315.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$310.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$125.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$175.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$238.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$170.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$90.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$455.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$60.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$165.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$245.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$430.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$215.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,1
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$275.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$210.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$170.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$120.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$300.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$175.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$120.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$95.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$85.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$30.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$225.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$85.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$140.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$105.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$365.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$135.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$170.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$255.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$125.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$205.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$120.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$70.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$245.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$245.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$385.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$35.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$500.00 ,2
20470,"ANIMAL FRIENDS, INC.",49807,,,,,,,,,$50.00 ,2
157518,POISE FOUNDATION- ROSEDALE BLOCK CLUSTER,49808,26010,  0123236080,58101,5100,1,"$9,000.00 ","$9,000.00 ",$0.00 ,,
157518,POISE FOUNDATION- ROSEDALE BLOCK CLUSTER,49808,26010,  0123236080,58101,5100,2,"$1,000.00 ","$1,000.00 ",$0.00 ,,
157518,POISE FOUNDATION- ROSEDALE BLOCK CLUSTER,49808,,,,,,,,,"$9,000.00 ",1
157518,POISE FOUNDATION- ROSEDALE BLOCK CLUSTER,49808,,,,,,,,,"$1,000.00 ",2
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,26010,  4067469060,58101,5088,1,"$107,000.00 ","$107,000.00 ",$0.00 ,,
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,26010,  4067469060,58101,5088,2,"$300,000.00 ","$300,000.00 ",$0.00 ,,
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,26010,  4067469060,58101,5088,3,"$225,000.00 ","$211,910.85 ",$0.00 ,,
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,26010,  4067469060,58101,5088,4,"$132,858.85 ","$41,075.69 ",$0.00 ,,
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$24,603.88 ",1
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$67,813.53 ",1
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$14,582.59 ",1
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$56,499.50 ",2
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$117,087.84 ",2
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$126,412.66 ",2
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$41,075.70 ",3
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$132,093.98 ",3
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$38,741.17 ",3
81161,PORT AUTHORITY OF ALLEGHENY COUNTY,49809,,,,,,,,,"$41,075.69 ",4
26349,"CALDWELL'S WINDOW WARE, INC",49810,40012,  4022700313,53701,1419,1,$877.00 ,$877.00 ,$0.00 ,,
26349,"CALDWELL'S WINDOW WARE, INC",49810,,,,,,,,,$877.00 ,1
290568,WIRELESS NEIGHBORHOODS,49811,26010,  0906323120,58101,5048,1,"$69,120.00 ",$0.00 ,$0.00 ,,
290568,WIRELESS NEIGHBORHOODS,49811,26010,  0906323120,58101,5146,2,"$69,120.00 ","$56,799.02 ",$0.00 ,,
290568,WIRELESS NEIGHBORHOODS,49811,,,,,,,,,"$56,799.02 ",2
157868,YOUTHWORKS INC.,49812,26010,  0906323120,58101,5048,1,"$50,000.00 ",$0.00 ,$0.00 ,,
157868,YOUTHWORKS INC.,49812,26010,  0906323120,58101,5146,2,"$50,000.00 ","$48,075.21 ",$0.00 ,,
157868,YOUTHWORKS INC.,49812,,,,,,,,,"$48,075.21 ",2
208356,THE CENTER THAT C.A.R.E.S.,49815,26010,  0906323120,58101,5048,1,"$47,220.00 ",$0.00 ,$0.00 ,,
208356,THE CENTER THAT C.A.R.E.S.,49815,26010,  0906323120,58101,5146,2,"$47,220.00 ","$40,034.08 ",$0.00 ,,
208356,THE CENTER THAT C.A.R.E.S.,49815,,,,,,,,,"$40,034.08 ",2
302,GOODWILL OF SOUTHWESTERN PENNSYLVANIA,49817,26010,  0906323120,58101,5048,1,"$50,000.00 ",$0.00 ,$0.00 ,,
302,GOODWILL OF SOUTHWESTERN PENNSYLVANIA,49817,26010,  0906323120,58101,5146,2,"$50,000.00 ","$47,253.77 ",$0.00 ,,
302,GOODWILL OF SOUTHWESTERN PENNSYLVANIA,49817,,,,,,,,,"$47,253.77 ",2
157956,"ARBOR E&T, LLC",49818,26010,  0906323120,58101,5048,1,"$49,680.00 ",$0.00 ,$0.00 ,,
157956,"ARBOR E&T, LLC",49818,26010,  0906323120,58101,5146,2,"$49,680.00 ","$38,831.66 ",$0.00 ,,
157956,"ARBOR E&T, LLC",49818,,,,,,,,,"$38,831.66 ",2
157964,JEWISH FAMILY & CHILDREN'S SERVICE/,49819,26010,  0906323120,58101,5048,1,"$49,270.00 ",$0.00 ,$0.00 ,,
157964,JEWISH FAMILY & CHILDREN'S SERVICE/,49819,26010,  0906323120,58101,5146,2,"$49,270.00 ","$46,159.04 ",$0.00 ,,
157964,JEWISH FAMILY & CHILDREN'S SERVICE/,49819,,,,,,,,,"$46,159.04 ",2
6046,GARFIELD JUBILEE ASSOCIATION INC.,49823,26010,  0906323120,58101,5048,1,"$50,000.00 ",$0.00 ,$0.00 ,,
6046,GARFIELD JUBILEE ASSOCIATION INC.,49823,26010,  0906323120,58101,5146,2,"$50,000.00 ","$41,843.19 ",$0.00 ,,
6046,GARFIELD JUBILEE ASSOCIATION INC.,49823,,,,,,,,,"$41,843.19 ",2
309832,NORTHSIDE COALITION FOR FAIR HOUSING,49824,26010,  0906323120,58101,5048,1,"$48,460.00 ",$0.00 ,$0.00 ,,
309832,NORTHSIDE COALITION FOR FAIR HOUSING,49824,26010,  0906323120,58101,5146,2,"$48,460.00 ","$48,460.00 ",$0.00 ,,
